orderNum,text,url,millisecondsOnPage,responseDelay,subjectId,response
118,"<p>How frequently does an active methamphetamine user see scenes like this image during his/her methamphetamine use?</p>",/static/substance_instruments/substance_instruments043.jpg,2390,1140,AL914,94
118,"<p>How frequently does an active methamphetamine user see scenes like this image during his/her methamphetamine use?</p>",/static/control_objects/control_objects08.jpg,3110,1670,AV940,27
118,"<p>How frequently does an active methamphetamine user see scenes like this image during his/her methamphetamine use?</p>",/static/substance_instruments/substance_instruments042.jpg,0,0,AR005,NULL
118,"<p>How frequently does an active methamphetamine user see scenes like this image during his/her methamphetamine use?</p>",/static/substance_instruments_hands/substance_instruments_hands074.jpg,1490,675,AQ029,96
118,"<p>How frequently does an active methamphetamine user see scenes like this image during his/her methamphetamine use?</p>",/static/substance_instruments_hands/substance_instruments_hands075.jpg,3795,1775,AL473,100
119,"<p>Is this picture related to methamphetamine and its use or not?</p>",/static/control_tools_hands/control_tools_hands50.jpg,3080,2350,AL473,0
119,"<p>Is this picture related to methamphetamine and its use or not?</p>",/static/substance_instruments/substance_instruments053.jpg,2935,2415,AL914,1
119,"<p>Is this picture related to methamphetamine and its use or not?</p>",/static/control_tools_hands/control_tools_hands44.jpg,3790,3270,AL550,0
119,"<p>Is this picture related to methamphetamine and its use or not?</p>",/static/substance_injection_instruments/substance_injection_instruments114.jpg,95700,94885,AR560,1
119,"<p>Is this picture related to methamphetamine and its use or not?</p>",/static/substance_injection_hands/substance_injection_hands084.jpg,3540,2955,AR868,1
119,"<p>Is this picture related to methamphetamine and its use or not?</p>",/static/control_tools_hands/control_tools_hands60.jpg,2615,2165,AL016,0
119,"<p>Is this picture related to methamphetamine and its use or not?</p>",/static/substance_injection_instruments/substance_injection_instruments109.jpg,0,0,AR005,NULL
119,"<p>Is this picture related to methamphetamine and its use or not?</p>",/static/substance_instruments/substance_instruments043.jpg,2535,1915,AW709,1
119,"<p>Is this picture related to methamphetamine and its use or not?</p>",/static/control_tools_hands/control_tools_hands38.jpg,4890,3955,AU922,0
119,"<p>Is this picture related to methamphetamine and its use or not?</p>",/static/substance_instruments_hands/substance_instruments_hands064.jpg,2480,1960,AQ029,1
119,"<p>Is this picture related to methamphetamine and its use or not?</p>",/static/control_tools_hands/control_tools_hands60.jpg,3630,2860,AV940,0
119,"<p>After seeing this picture, please describe your mood, from negative to positive</p>",/static/substance_instruments/substance_instruments053.jpg,2770,2770,AL914,5
119,"<p>After seeing this picture, please describe your mood, from negative to positive</p>",/static/substance_injection_instruments/substance_injection_instruments114.jpg,27860,25520,AR560,1
119,"<p>After seeing this picture, please describe your mood, from negative to positive</p>",/static/control_tools_hands/control_tools_hands38.jpg,3860,3860,AU922,5
119,"<p>After seeing this picture, please describe your mood, from negative to positive</p>",/static/control_tools_hands/control_tools_hands50.jpg,3875,3875,AL473,5
119,"<p>After seeing this picture, please describe your mood, from negative to positive</p>",/static/substance_injection_hands/substance_injection_hands084.jpg,6045,4850,AR868,1
119,"<p>After seeing this picture, please describe your mood, from negative to positive</p>",/static/control_tools_hands/control_tools_hands44.jpg,1675,1675,AL550,5
119,"<p>After seeing this picture, please describe your mood, from negative to positive</p>",/static/control_tools_hands/control_tools_hands60.jpg,2420,1485,AL016,9
119,"<p>After seeing this picture, please describe your mood, from negative to positive</p>",/static/substance_injection_instruments/substance_injection_instruments109.jpg,0,0,AR005,NULL
119,"<p>After seeing this picture, please describe your mood, from negative to positive</p>",/static/substance_instruments/substance_instruments043.jpg,4435,4435,AW709,5
119,"<p>After seeing this picture, please describe your mood, from negative to positive</p>",/static/substance_instruments_hands/substance_instruments_hands064.jpg,1930,1070,AQ029,1
119,"<p>After seeing this picture, please describe your mood, from negative to positive</p>",/static/control_tools_hands/control_tools_hands60.jpg,2890,1435,AV940,7
119,"<p>After seeing this picture, please describe level of arousal, from calm to excited</p>",/static/control_tools_hands/control_tools_hands60.jpg,1765,865,AL016,1
119,"<p>After seeing this picture, please describe level of arousal, from calm to excited</p>",/static/substance_injection_instruments/substance_injection_instruments114.jpg,5300,4275,AR560,7
119,"<p>After seeing this picture, please describe level of arousal, from calm to excited</p>",/static/substance_instruments/substance_instruments053.jpg,805,805,AL914,5
119,"<p>After seeing this picture, please describe level of arousal, from calm to excited</p>",/static/substance_instruments_hands/substance_instruments_hands064.jpg,1805,1000,AQ029,7
119,"<p>After seeing this picture, please describe level of arousal, from calm to excited</p>",/static/substance_injection_hands/substance_injection_hands084.jpg,2560,1235,AR868,9
119,"<p>After seeing this picture, please describe level of arousal, from calm to excited</p>",/static/control_tools_hands/control_tools_hands44.jpg,1090,1090,AL550,5
119,"<p>After seeing this picture, please describe level of arousal, from calm to excited</p>",/static/control_tools_hands/control_tools_hands50.jpg,3335,1475,AL473,1
119,"<p>After seeing this picture, please describe level of arousal, from calm to excited</p>",/static/control_tools_hands/control_tools_hands38.jpg,2455,2450,AU922,5
119,"<p>After seeing this picture, please describe level of arousal, from calm to excited</p>",/static/control_tools_hands/control_tools_hands60.jpg,3105,3100,AV940,5
119,"<p>After seeing this picture, please describe level of arousal, from calm to excited</p>",/static/substance_injection_instruments/substance_injection_instruments109.jpg,0,0,AR005,NULL
119,"<p>After seeing this picture, please describe level of arousal, from calm to excited</p>",/static/substance_instruments/substance_instruments043.jpg,505,505,AW709,5
119,"<p>How much can this picture induce drug craving in an active methamphetamine user</p>",/static/substance_instruments/substance_instruments053.jpg,1700,1030,AL914,78
119,"<p>How much can this picture induce drug craving in an active methamphetamine user</p>",/static/substance_injection_hands/substance_injection_hands084.jpg,2005,1205,AR868,98
119,"<p>How much can this picture induce drug craving in an active methamphetamine user</p>",/static/control_tools_hands/control_tools_hands60.jpg,3625,2325,AL016,3
119,"<p>How much can this picture induce drug craving in an active methamphetamine user</p>",/static/substance_injection_instruments/substance_injection_instruments114.jpg,6635,5270,AR560,91
119,"<p>How much can this picture induce drug craving in an active methamphetamine user</p>",/static/substance_instruments_hands/substance_instruments_hands064.jpg,2110,1225,AQ029,98
119,"<p>How much can this picture induce drug craving in an active methamphetamine user</p>",/static/control_tools_hands/control_tools_hands50.jpg,3510,1285,AL473,0
119,"<p>How much can this picture induce drug craving in an active methamphetamine user</p>",/static/control_tools_hands/control_tools_hands44.jpg,1780,1105,AL550,1
119,"<p>How much can this picture induce drug craving in an active methamphetamine user</p>",/static/control_tools_hands/control_tools_hands38.jpg,2825,1500,AU922,12
119,"<p>How much can this picture induce drug craving in an active methamphetamine user</p>",/static/control_tools_hands/control_tools_hands60.jpg,3330,1820,AV940,4
119,"<p>How much can this picture induce drug craving in an active methamphetamine user</p>",/static/substance_instruments/substance_instruments043.jpg,6195,1715,AW709,94
119,"<p>How much can this picture induce drug craving in an active methamphetamine user</p>",/static/substance_injection_instruments/substance_injection_instruments109.jpg,0,0,AR005,NULL
119,"<p>How frequently does an active methamphetamine user see scenes like this image during his/her methamphetamine use?</p>",/static/substance_instruments/substance_instruments053.jpg,2455,1355,AL914,89
119,"<p>How frequently does an active methamphetamine user see scenes like this image during his/her methamphetamine use?</p>",/static/control_tools_hands/control_tools_hands60.jpg,1265,700,AL016,2
119,"<p>How frequently does an active methamphetamine user see scenes like this image during his/her methamphetamine use?</p>",/static/substance_injection_hands/substance_injection_hands084.jpg,2250,1180,AR868,100
119,"<p>How frequently does an active methamphetamine user see scenes like this image during his/her methamphetamine use?</p>",/static/substance_injection_instruments/substance_injection_instruments114.jpg,6190,5080,AR560,98
119,"<p>How frequently does an active methamphetamine user see scenes like this image during his/her methamphetamine use?</p>",/static/substance_instruments_hands/substance_instruments_hands064.jpg,1630,665,AQ029,98
119,"<p>How frequently does an active methamphetamine user see scenes like this image during his/her methamphetamine use?</p>",/static/control_tools_hands/control_tools_hands50.jpg,3265,1340,AL473,0
119,"<p>How frequently does an active methamphetamine user see scenes like this image during his/her methamphetamine use?</p>",/static/substance_injection_instruments/substance_injection_instruments109.jpg,0,0,AR005,NULL
